,height1,height2,height3,height4,height5,height6,width1,width2,width3,width4,width5,width6,heightByWidth1,heightByWidth2,heightByWidth3,heightByWidth4,heightByWidth5,heightByWidth6
88,0.2943722943722944,0.31385281385281383,0.2943722943722944,0.2943722943722944,0.38311688311688313,0.38311688311688313,0.2824675324675325,1.0,0.4253246753246753,0.2857142857142857,0.4837662337662338,0.512987012987013,0.0831506156181481,0.31385281385281383,0.12520380052847585,0.08410636982065554,0.18533901163771296,0.19653398549502446
89,0.2554112554112554,0.49567099567099565,0.5584415584415584,0.1774891774891775,0.5,0.5,0.33766233766233766,0.6590909090909091,0.33766233766233766,0.33766233766233766,0.336038961038961,0.3198051948051948,0.08624276156743689,0.32669224714679257,0.18856468207117558,0.059931410580761235,0.1680194805194805,0.1599025974025974
90,0.4588744588744589,0.5367965367965368,1.0,1.0,1.0,1.0,0.18831168831168832,0.18831168831168832,0.18181818181818182,0.275974025974026,0.18344155844155843,0.15746753246753248,0.08641142407376173,0.10108506212402317,0.18181818181818182,0.275974025974026,0.18344155844155843,0.15746753246753248
91,0.24242424242424243,0.18831168831168832,0.21212121212121213,0.21212121212121213,0.16666666666666666,0.17316017316017315,1.0,1.0,0.4935064935064935,0.5032467532467533,1.0,1.0,0.24242424242424243,0.18831168831168832,0.1046831955922865,0.10674931129476585,0.16666666666666666,0.17316017316017315
92,1.0,1.0,1.0,1.0,1.0,1.0,0.17207792207792208,0.15422077922077923,0.20292207792207792,0.16558441558441558,0.1590909090909091,0.12987012987012986,0.17207792207792208,0.15422077922077923,0.20292207792207792,0.16558441558441558,0.1590909090909091,0.12987012987012986
93,0.3593073593073593,0.34415584415584416,0.33116883116883117,0.3008658008658009,0.329004329004329,0.3181818181818182,0.49837662337662336,0.49837662337662336,0.49837662337662336,0.49837662337662336,0.49837662337662336,0.49837662337662336,0.1790703884859729,0.17151922752572102,0.16504680384550513,0.14994448192500143,0.16396806656546917,0.15857438016528924
94,1.0,1.0,1.0,1.0,1.0,1.0,0.18506493506493507,0.1737012987012987,0.16396103896103897,0.18506493506493507,0.15097402597402598,0.125,0.18506493506493507,0.1737012987012987,0.16396103896103897,0.18506493506493507,0.15097402597402598,0.125
95,0.17965367965367965,0.16017316017316016,0.19480519480519481,0.16233766233766234,0.15800865800865802,0.12337662337662338,1.0,1.0,1.0,1.0,1.0,1.0,0.17965367965367965,0.16017316017316016,0.19480519480519481,0.16233766233766234,0.15800865800865802,0.12337662337662338
96,1.0,1.0,1.0,1.0,1.0,1.0,0.17694805194805194,0.15746753246753248,0.20454545454545456,0.17857142857142858,0.1444805194805195,0.12175324675324675,0.17694805194805194,0.15746753246753248,0.20454545454545456,0.17857142857142858,0.1444805194805195,0.12175324675324675
97,0.16883116883116883,0.15151515151515152,0.170995670995671,0.1645021645021645,0.170995670995671,0.15151515151515152,1.0,1.0,1.0,1.0,1.0,1.0,0.16883116883116883,0.15151515151515152,0.170995670995671,0.1645021645021645,0.170995670995671,0.15151515151515152
98,0.5303030303030303,0.49567099567099565,0.4653679653679654,0.4653679653679654,0.5,0.5,0.4837662337662338,0.512987012987013,0.237012987012987,0.2435064935064935,0.2727272727272727,0.237012987012987,0.25654269972451793,0.2542727834935627,0.11029825153201776,0.11332012143700455,0.13636363636363635,0.1185064935064935
99,1.0,1.0,0.23593073593073594,0.24025974025974026,0.2597402597402597,0.2510822510822511,0.16233766233766234,0.14935064935064934,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.16233766233766234,0.14935064935064934,0.16086186540731995,0.1638134592680047,0.17709563164108616,0.17119244391971664
